"mode" "time"
"282" "WA" 11.8442075046999
"292" "WA" 0.727496294709795
"302" "WA" 5.81054450469992
"313" "WA" 8.65162061833618
"322" "WA" 7.26907743651801
"332" "WA" 7.02604800469993
"342" "WA" 14.7604883592252
"352" "WA" 22.4179665031999
"362" "WA" 0.0871165047000204
"372" "WA" 16.6205330024501
"382" "WA" 5.2390413286999
"392" "WA" 22.6395835046999
"402" "WA" 1.46515325325539
"413" "WA" 27.4315280044997
"422" "WA" 10.5674172461998
"432" "WA" 2.40996287870001
"442" "WA" 38.0842521317
"452" "WA" 29.8307120046999
"462" "WA" 19.9930954254777
"472" "WA" 25.6575245047001
"482" "WA" 2.47089300420003
"492" "WA" 1.08030814489605
"502" "WA" 2.94343410370004
"513" "WA" 2.47730385370016
"522" "WA" 1.5207434872305
"532" "WA" 11.4702577056002
"542" "WA" 10.6149105804578
"552" "WA" 11.6964802431244
"562" "WA" 14.069072861892
"572" "WA" 3.7649486228002
"582" "WA" 2.01241723225024
"592" "WA" 12.4375295344455
"602" "WA" 13.8345390049502
"613" "WA" 19.7893645054001
"622" "WA" 7.04923550620009
"632" "WA" 3.55408900445002
"642" "WA" 21.8895425052001
"652" "WA" 3.51363944914472
"662" "WA" 11.4378870047001
"672" "WA" 11.7187745047001
"682" "WA" 1.60817235163871
"692" "WA" 2.18802722080222
"702" "WA" 22.1986229923545
"713" "WA" 18.275442128157
"722" "WA" 16.4724758962664
"732" "WA" 10.1106295107242
"742" "WA" 28.3864479440941
"752" "WA" 5.6231198771491
"762" "WA" 23.8177782476194
"772" "WA" 25.9076555042001
"782" "WA" 5.28569283770008
"792" "WA" 35.3647320047
"802" "WA" 31.5517570047
"813" "WA" 207.5725505047
"822" "WA" 46.2083633552155
"832" "WA" 16.1562813116866
"842" "WA" 34.2984121410635
"852" "WA" 35.4729034203963
"861" "WA" 318.859831528736
"871" "AW" 0.942225371280277
"113" "WA" 10.8687930863001
"214" "WA" 23.0552275000001
"314" "WA" 4.84325503092781
"414" "WA" 22.6380576212122
"514" "WA" 1.0388005228001
"614" "WA" 10.6712004646464
"714" "WA" 22.1067925000002
"814" "WA" 0.978576087848652
"93" "WA" 4.53833099580015
"103" "WA" 9.16227450000019
"114" "WA" 18.1722085353536
"123" "WA" 1.10503026247894
"133" "WA" 86.0786975000001
"143" "WA" 24.2822352916667
"153" "WA" 8.442553755
"163" "WA" 9.81596079120902
"173" "WA" 7.08453474375957
"183" "WA" 2.07268417345006
"193" "WA" 5.11398555308084
"203" "WA" 1.70090077849994
"215" "WA" 0.32161519382863
"223" "WA" 2.35202524494951
"233" "WA" 2.70453624919472
"243" "WA" 5.83378666949988
"253" "WA" 0.428755494949485
"263" "WA" 2.59917882950003
"273" "WA" 5.05717099999987
"283" "WA" 6.46279721549996
"293" "WA" 11.8442075
"303" "WA" 1.27884330748589
"315" "WA" 0.83269305520588
"323" "WA" 1.00115368358001
"333" "WA" 7.69032976767666
"343" "WA" 4.00070865648141
"353" "WA" 1.15278254431186
"363" "WA" 6.58765961
"373" "WA" 0.0888942857094782
"383" "WA" 16.6205330010002
"393" "WA" 6.18068984848483
"403" "WA" 10.9794802080873
"415" "WA" 18.1759055670591
"423" "WA" 2.59234261599977
"433" "WA" 7.17199773012783
"443" "WA" 20.9991894995001
"453" "WA" 8.99640509300007
"463" "WA" 35.9311771575658
"473" "WA" 25.6575250000002
"483" "WA" 5.34917858983695
"493" "WA" 4.93720633430024
"503" "WA" 2.27454246240018
"515" "WA" 2.23315903320014
"523" "WA" 6.63610300270028
"533" "WA" 13.9047445902374
"543" "WA" 4.97647801162474
"553" "WA" 10.5087615000003
"563" "WA" 6.64690293626553
"573" "WA" 2.21616910120031
"583" "WA" 11.1247774986003
"593" "WA" 19.7893640015002
"603" "WA" 7.19309736734706
"615" "WA" 13.8345390000002
"623" "WA" 21.8895425005002
"633" "WA" 8.54388079545475
"643" "WA" 5.37888414065026
"653" "WA" 2.48789628887909
"663" "WA" 0.832115202515222
"673" "WA" 21.4058150952384
"683" "WA" 17.415421411765
"693" "WA" 0.34848400485032
"703" "WA" 3.69894520456282
"715" "WA" 8.47658885858618
"723" "WA" 28.1025835000002
"733" "WA" 13.2146994290614
"743" "WA" 23.8177777474751
"753" "WA" 11.8256774934648
"763" "WA" 17.6620676395003
"773" "WA" 35.3647330004501
"783" "WA" 30.0881495000001
"793" "WA" 212.535060639175
"803" "WA" 28.7321505068132
"815" "WA" 46.8800039484537
"823" "WA" 23.5009005
"833" "WA" 34.340587605
"843" "WA" 10.9196251814649
"853" "WA" 318.360397975309
"862" "AW" 0.651177240397947
"115" "WA" 16.4085452569475
"216" "WA" 23.0552275000001
"316" "WA" 9.55037199999998
"416" "WA" 0.791959052500032
"516" "WA" 0.876102986000092
"616" "WA" 6.57891228720001
"716" "WA" 26.1879156999194
"816" "WA" 10.7560289494949
"94" "WA" 22.1067929995002
"104" "WA" 6.27822550000002
"116" "WA" 10.276174887899
"124" "WA" 1.09397999965017
"134" "WA" 86.0786975000001
"144" "WA" 32.6372712291668
"154" "WA" 23.6635008989901
"164" "WA" 0.573336012000084
"174" "WA" 7.55963308163263
"184" "WA" 11.5879347979798
"194" "WA" 1.03807269753764
"204" "WA" 13.3701999504571
"217" "WA" 3.09803269909986
"224" "WA" 0.719246255999962
"234" "WA" 7.54093050105012
"244" "WA" 3.32312886277768
"254" "WA" 8.71554995604384
"264" "WA" 5.81746054545452
"274" "WA" 11.1263715
"284" "WA" 5.05717099999987
"294" "WA" 11.8442075
"304" "WA" 5.81054449999999
"317" "WA" 3.25426899990003
"324" "WA" 1.22145923850013
"334" "WA" 7.68692422229224
"344" "WA" 3.32492649991991
"354" "WA" 9.11220084084951
"364" "WA" 15.9893435005001
"374" "WA" 5.79503103535351
"384" "WA" 0.0879964141415069
"394" "WA" 16.6205330000002
"404" "WA" 6.11888299999998
"417" "WA" 1.7727441713469
"424" "WA" 7.84375441707143
"434" "WA" 19.2708393377907
"444" "WA" 19.800336
"454" "WA" 36.6154464995001
"464" "WA" 1.72087361438001
"474" "WA" 4.82663740602039
"484" "WA" 34.0647472796328
"494" "WA" 25.6575250010002
"504" "WA" 0.181561343649148
"517" "WA" 6.01293458163285
"524" "WA" 2.87804421783022
"534" "WA" 3.38427010728597
"544" "WA" 2.7867545334467
"554" "WA" 0.621178948020461
"564" "WA" 6.33677900000032
"574" "WA" 12.7033358029002
"584" "WA" 17.0121485000003
"594" "WA" 1.75236860995858
"604" "WA" 2.82248186142292
"617" "WA" 4.02874152985032
"624" "WA" 13.8345390000002
"634" "WA" 2.00600721160615
"644" "WA" 5.02600601800015
"654" "WA" 7.1204398598333
"664" "WA" 1.04210549245005
"674" "WA" 12.8816818375154
"684" "WA" 3.35212363690039
"694" "WA" 0.978152934363866
"704" "WA" 14.2073910065001
"717" "WA" 19.9787608888892
"724" "WA" 16.2671520000003
"734" "WA" 28.1025834990002
"744" "WA" 3.35715657540824
"754" "WA" 23.5796004985003
"764" "WA" 1.54517603004101
"774" "WA" 35.3647320000001
"784" "WA" 30.0881499990001
"794" "WA" 26.1465005000001
"804" "WA" 207.5725505
"817" "WA" 8.26042857812512
"824" "WA" 41.840019988764
"834" "WA" 32.846010775
"844" "WA" 29.9978528275865
"854" "WA" 316.729474623529
"863" "AW" 1.36567414117234
"872" "AW" 3.38630052647704
"117" "WA" 25.7589808385417
"218" "WA" 23.0552274990001
"318" "WA" 4.79383410204079
"418" "WA" 2.85745223632342
"518" "WA" 1.33013152871935
"618" "WA" 10.0537017342
"718" "WA" 22.1067925000002
"818" "WA" 1.86204207510002
"95" "WA" 6.27822550000002
"105" "WA" 2.58978900000011
"118" "WA" 17.9904865000001
"125" "WA" 1.05039400700019
"135" "WA" 86.0786975000001
"145" "WA" 32.6372712291668
"155" "WA" 2.70110247928292
"165" "WA" 5.0400361341251
"175" "WA" 0.10770197967991
"185" "WA" 0.107782668550158
"195" "WA" 0.410657386600064
"205" "WA" 5.62658245459988
"219" "WA" 7.54093050189999
"225" "WA" 1.01677405182494
"235" "WA" 11.1263705005
"245" "WA" 8.78108999999989
"255" "WA" 2.58234531060003
"265" "WA" 6.98363465299996
"275" "WA" 1.03243335024996
"285" "WA" 0.0438005197648863
"295" "WA" 4.03244448700002
"305" "WA" 10.288413135135
"319" "WA" 7.64921448655122
"325" "WA" 12.565927587
"335" "WA" 1.04201859180006
"345" "WA" 22.4179665
"355" "WA" 0.0907451458334284
"365" "WA" 16.7884171414143
"375" "WA" 4.040264288
"385" "WA" 22.63958349855
"395" "WA" 7.10667500000011
"405" "WA" 13.3331835505307
"419" "WA" 8.30904284257906
"425" "WA" 21.4277443249634
"435" "WA" 7.7602498650001
"445" "WA" 37.3323552765001
"455" "WA" 29.830712
"465" "WA" 19.7931645
"475" "WA" 25.6575250004502
"485" "WA" 4.69804277150024
"495" "WA" 7.22865441900017
"505" "WA" 7.94106720252888
"519" "WA" 2.81320307343894
"525" "WA" 2.88111971667688
"535" "WA" 10.5087620000003
"545" "WA" 2.5377634415002
"555" "WA" 11.1247775025004
"565" "WA" 4.0636407267678
"575" "WA" 19.7893640015002
"585" "WA" 7.12043986178396
"595" "WA" 0.460963777763458
"605" "WA" 9.51062222290016
"619" "WA" 2.98209932947026
"625" "WA" 4.80965029725035
"635" "WA" 0.740595588857382
"645" "WA" 14.2073900000001
"655" "WA" 0.175219690746466
"665" "WA" 3.8143852856657
"675" "WA" 15.1052127142861
"685" "WA" 15.361972101762
"695" "WA" 9.42901423615524
"705" "WA" 28.3864479388992
"719" "WA" 17.3316274703675
"725" "WA" 23.5796005000003
"735" "WA" 0.254701187671073
"745" "WA" 5.53374457600011
"755" "WA" 13.7371630347294
"765" "WA" 35.3647320000001
"775" "WA" 214.2581544375
"785" "WA" 35.546058254902
"795" "WA" 41.9427787931034
"805" "WA" 16.506070360465
"819" "WA" 34.2810525714286
"825" "WA" 13.0686334404763
"835" "WA" 7.13999737679436
"845" "WA" 319.61662625
"855" "AW" 2.591334266262
"864" "AW" 2.23087753695676
"119" "WA" 13.9644736842084
"220" "WA" 23.0552275000001
"320" "WA" 11.5862560004001
"420" "WA" 3.03288518835361
"520" "WA" 1.10646476502455
"620" "WA" 30.2515568622069
"720" "WA" 3.12093305432464
"820" "WA" 10.6712004666262
"96" "WA" 13.7690408100002
"106" "WA" 6.93753700100018
"1110" "WA" 6.34164189598995
"126" "WA" 4.70360507929304
"136" "WA" 18.1722085353536
"146" "WA" 1.09398000300018
"156" "WA" 86.0786975000001
"166" "WA" 32.6372712291668
"176" "WA" 3.56550650550014
"186" "WA" 3.79634564200018
"196" "WA" 2.1677225680209
"206" "WA" 4.92858993370004
"2110" "WA" 2.76741404750004
"226" "WA" 1.3825505976475
"236" "WA" 7.54093049850002
"246" "WA" 0.51598487739983
"256" "WA" 7.93115099999988
"266" "WA" 1.03877689794996
"276" "WA" 4.75566267950001
"286" "WA" 0.22991792863617
"296" "WA" 11.8442075
"306" "WA" 5.85383232999987
"3110" "WA" 1.74407950009987
"326" "WA" 5.86923683838383
"336" "WA" 9.39929127160482
"346" "WA" 4.4270625756249
"356" "WA" 11.9665888519428
"366" "WA" 0.0871165030001748
"376" "WA" 8.65993700000012
"386" "WA" 8.42669699999999
"396" "WA" 22.6395835000001
"406" "WA" 18.4827930000001
"4110" "WA" 1.6892381923158
"426" "WA" 6.7015744095857
"436" "WA" 15.5628820015
"446" "WA" 4.11057556262616
"456" "WA" 22.7712310708082
"466" "WA" 32.572826130694
"476" "WA" 25.9166913838385
"486" "WA" 1.39139541503254
"496" "WA" 0.587891829000114
"506" "WA" 0.165416889449261
"5110" "WA" 4.40751435963753
"526" "WA" 2.17408655900743
"536" "WA" 12.0723812401501
"546" "WA" 1.1927838495003
"556" "WA" 6.33677900005028
"566" "WA" 0.845654009000156
"576" "WA" 10.5087615002003
"586" "WA" 2.70015582250022
"596" "WA" 2.83719896750028
"606" "WA" 13.9742817797578
"6110" "WA" 19.7893645000002
"626" "WA" 13.4817944044068
"636" "WA" 7.04923550200016
"646" "WA" 5.80126260659616
"656" "WA" 1.29743655585025
"666" "WA" 21.8895430000002
"676" "WA" 8.11771300155021
"686" "WA" 3.06069131164652
"696" "WA" 19.3342847956993
"706" "WA" 15.5822193684214
"7110" "WA" 28.1025835000002
"726" "WA" 4.36288398550022
"736" "WA" 23.5796000002003
"746" "WA" 35.3647320000001
"756" "WA" 27.6739729975001
"766" "WA" 212.535060639175
"776" "WA" 41.840019988764
"786" "WA" 34.4526977078652
"796" "WA" 38.003108253457
"806" "WA" 45.9258474270834
"8110" "WA" 29.8944880000003
"826" "WA" 25.227722032877
"836" "WA" 315.626254083333
"846" "AW" 2.97944172743478
"856" "AW" 2.47783276204285
"865" "AW" 5.86550315672996
"120" "WA" 16.4509597678925
"227" "WA" 23.0552275000001
"327" "WA" 4.79383410204079
"427" "WA" 4.95714518150004
"527" "WA" 1.2872303591102
"627" "WA" 6.81377149187874
"727" "WA" 13.1607653933838
"827" "WA" 10.56448850205
"97" "WA" 22.1067930020002
"107" "WA" 3.66180150000008
"1111" "WA" 2.61594846464657
"127" "WA" 18.1722080423839
"137" "WA" 0.132809245751442
"147" "WA" 1.10503026262648
"157" "WA" 86.0786975000001
"167" "WA" 31.6482631010102
"177" "WA" 0.0516288580222661
"187" "WA" 12.9240654980002
"197" "WA" 0.0373449383255837
"207" "WA" 13.6663883724125
"2111" "WA" 0.597514988343477
"228" "WA" 6.83775710297146
"237" "WA" 4.96998950019991
"247" "WA" 3.00155279300003
"257" "WA" 0.921967778272806
"267" "WA" 0.588792324222164
"277" "WA" 11.1263715
"287" "WA" 8.7810899995099
"297" "WA" 0.19888265154998
"307" "WA" 2.40302649999989
"3111" "WA" 3.16317663585859
"328" "WA" 3.71860749995005
"337" "WA" 0.146024361249943
"347" "WA" 5.71759542221098
"357" "WA" 22.6444105590202
"367" "WA" 0.602455231313207
"377" "WA" 0.0871165000000929
"387" "WA" 8.83667034448995
"397" "WA" 13.9627655000001
"407" "WA" 6.18068985046461
"4111" "WA" 22.6395835005001
"428" "WA" 18.8174079411765
"437" "WA" 3.93838381059539
"447" "WA" 13.0665199990001
"457" "WA" 5.03756644311344
"467" "WA" 40.7361269711541
"477" "WA" 6.0860052626264
"487" "WA" 35.2076474890001
"497" "WA" 25.6575245000001
"507" "WA" 1.51006771200019
"5111" "WA" 3.00674144740032
"528" "WA" 0.490841182150177
"537" "WA" 4.01765521618195
"547" "WA" 9.96249946747518
"557" "WA" 6.69068427188629
"567" "WA" 1.59887099480011
"577" "WA" 10.5087615000504
"587" "WA" 0.824173879396286
"597" "WA" 4.10559812922025
"607" "WA" 15.8274350022003
"6111" "WA" 7.24115189910009
"628" "WA" 5.92960098404549
"637" "WA" 13.8345390000002
"647" "WA" 19.7893645000002
"657" "WA" 7.04923550000012
"667" "WA" 5.59163736650032
"677" "WA" 21.8895424990002
"687" "WA" 0.34647477308547
"697" "WA" 1.36082921855704
"707" "WA" 15.1052127142861
"7111" "WA" 1.41269811111135
"728" "WA" 8.47658885858618
"737" "WA" 2.27094588545037
"747" "WA" 28.1025835000002
"757" "WA" 16.9849945020002
"767" "WA" 23.5796005025003
"777" "WA" 3.14464172500021
"787" "WA" 10.6504788107349
"797" "WA" 13.9790976600709
"807" "WA" 35.3647320000001
"8111" "WA" 214.2581544375
"828" "WA" 41.5656306395349
"837" "WA" 16.5496836842104
"847" "WA" 55.6406789959734
"857" "WA" 8.73666100454574
"866" "WA" 319.156198692308
"873" "AW" 4.36320386036395
"128" "WA" 11.6335726484214
"229" "WA" 23.0552275000001
"329" "WA" 3.06426845549998
"429" "WA" 7.05568052500013
"529" "WA" 2.00423402150005
"629" "WA" 27.4154739692313
"729" "WA" 4.10849987072856
"829" "WA" 0.951777526000057
"98" "WA" 3.17731828373706
"108" "WA" 0.646558267387866
"1112" "WA" 3.66180150000008
"129" "WA" 8.03916174550022
"138" "WA" 17.9904865000001
"148" "WA" 1.09398000000021
"158" "WA" 86.0786975000001
"168" "WA" 24.031903
"178" "WA" 24.7064994067001
"188" "WA" 0.473186541550149
"198" "WA" 0.122383100905264
"208" "WA" 1.55567349920005
"2112" "WA" 1.41913997340964
"2210" "WA" 3.07703965046005
"238" "WA" 10.3254517807475
"248" "WA" 7.54093049969504
"258" "WA" 6.13976126348071
"268" "WA" 8.43739429787223
"278" "WA" 0.42446799999999
"288" "WA" 11.126370998
"298" "WA" 1.25185367232216
"308" "WA" 11.8442075
"3112" "WA" 5.4980305936344
"3210" "WA" 2.30036682877778
"338" "WA" 3.32492649999989
"348" "WA" 0.671468069499894
"358" "WA" 6.74553892670008
"368" "WA" 23.2849371622858
"378" "WA" 15.5323917737171
"388" "WA" 0.0879964109415635
"398" "WA" 7.33895480712255
"408" "WA" 22.6395835000001
"4112" "WA" 6.72031050625709
"4210" "WA" 5.95448568885704
"438" "WA" 13.0665200000001
"448" "WA" 9.97408699983998
"458" "WA" 1.62512775785438
"468" "WA" 21.4277443261389
"478" "WA" 15.9078849300001
"488" "WA" 31.7511150970001
"498" "WA" 30.1320322929293
"508" "WA" 9.71848664646473
"5112" "WA" 25.6575245000001
"5210" "WA" 0.466859359550199
"538" "WA" 3.32765045125012
"548" "WA" 1.3737781942001
"558" "WA" 6.3367790020003
"568" "WA" 20.4710020000002
"578" "WA" 14.4359788810002
"588" "WA" 3.37093771630009
"598" "WA" 0.63758769065015
"608" "WA" 2.95790352901852
"6112" "WA" 2.22803491860037
"6210" "WA" 0.630772007826089
"638" "WA" 3.89208758700033
"648" "WA" 2.46593711418208
"658" "WA" 19.7893645000002
"668" "WA" 3.71655029790014
"678" "WA" 12.4104610000002
"688" "WA" 13.8345390000002
"698" "WA" 21.8895430000002
"708" "WA" 9.13017723064068
"7112" "WA" 4.90245835302063
"7210" "WA" 0.193512524515894
"738" "WA" 5.5496785083003
"748" "WA" 21.1539820000003
"758" "WA" 17.415421411765
"768" "WA" 13.6721555000003
"778" "WA" 7.75477238220031
"788" "WA" 28.1025835005002
"798" "WA" 23.1502974960001
"808" "WA" 23.5796000000003
"8112" "WA" 2.14179504650019
"8210" "WA" 0.41366729400022
"838" "WA" 35.3647320000001
"848" "WA" 26.1465005005001
"858" "WA" 205.883555821053
"867" "WA" 46.2048284000001
"874" "WA" 34.3926219101124
"881" "WA" 315.858252465116
"130" "WA" 14.7297584096327
"230" "WA" 23.0552275000001
"330" "WA" 4.69795749999997
"430" "WA" 13.6540441230001
"530" "WA" 1.44101904330006
"630" "WA" 0.352630189804101
"730" "WA" 22.1067930000002
"830" "WA" 0.5131679129301
"99" "WA" 6.27822550000002
"109" "WA" 9.34926014285733
"1113" "WA" 18.1722085353536
"1210" "WA" 0.257772239845148
"139" "WA" 86.0786975000001
"149" "WA" 35.6640848125
"159" "WA" 35.6042956146364
"169" "WA" 25.9010507805556
"179" "WA" 2.74299652550002
"189" "WA" 6.46277011616171
"199" "WA" 4.09440009578302
"209" "WA" 6.78466150000008
"2113" "WA" 1.51673331400002
"2211" "WA" 10.4723076413999
"239" "WA" 4.30665303517975
"249" "WA" 3.07376266337507
"259" "WA" 3.75106563399998
"269" "WA" 3.61325820225011
"279" "WA" 7.25599474300009
"289" "WA" 5.75928600017493
"299" "WA" 2.76104380465316
"309" "WA" 5.05717099999987
"3113" "WA" 11.8442075
"3211" "WA" 4.80942054949992
"339" "WA" 9.64650300049999
"349" "WA" 4.10484582726032
"359" "WA" 1.10760170588503
"369" "WA" 2.37077672121209
"379" "WA" 6.96848682850003
"389" "WA" 22.4179665005
"399" "WA" 0.0871165000000929
"409" "WA" 16.6205330000002
"4113" "WA" 22.6395835005001
"4211" "WA" 6.18068984808488
"439" "WA" 17.3138865000001
"449" "WA" 8.73921946365644
"459" "WA" 3.98560415403042
"469" "WA" 36.9852994641022
"479" "WA" 33.1814106965052
"489" "WA" 31.1103677378688
"499" "WA" 25.6575245000001
"509" "WA" 0.757234600500226
"5113" "WA" 12.0635734987501
"5211" "WA" 0.105607027200222
"539" "WA" 1.65627276900028
"549" "WA" 2.08056846863264
"559" "WA" 0.565910182450239
"569" "WA" 12.8709190000001
"579" "WA" 10.5087615000002
"589" "WA" 1.52278031460008
"599" "WA" 3.19312790605016
"609" "WA" 1.90107203850016
"6113" "WA" 15.9873080423841
"6211" "WA" 13.4270245005501
"639" "WA" 13.8345390000002
"649" "WA" 19.7893639955502
"659" "WA" 7.04923550000012
"669" "WA" 21.8895430000002
"679" "WA" 10.4361802702529
"689" "WA" 5.43217500505051
"699" "WA" 19.1286009361705
"709" "WA" 15.7479876364259
"7113" "WA" 1.85069015208188
"7211" "WA" 16.2763750238098
"739" "WA" 9.99026490476223
"749" "WA" 28.1025835000002
"759" "WA" 2.76156165750007
"769" "WA" 23.5796005000003
"779" "WA" 0.685241190500107
"789" "WA" 35.3647320000001
"799" "WA" 31.5517575000001
"809" "WA" 26.1465005000001
"8113" "WA" 207.5725505
"8211" "WA" 46.5533318631579
"839" "WA" 34.3985634725275
"849" "WA" 46.9644694846939
"859" "WA" 19.2894867735356
"868" "WA" 311.635881916667
"140" "WA" 18.8939518504849
"240" "WA" 23.0552275020001
"340" "WA" 4.69795750199995
"440" "WA" 4.51979634794957
"540" "WA" 3.02706665300007
"640" "WA" 8.38253241263267
"740" "WA" 17.7231368100808
"840" "WA" 1.10559697094686
"910" "WA" 3.2658146062167
"1010" "WA" 0.298957268050003
