"mode" "time"
"2" "WA" 4.73406600049501
"3" "WA" 4.61138550060002
"4" "WA" 2.46945492754539
"5" "WA" 56.7697912747937
"6" "AW" 65.4831350006001
"7" "AW" 0.637430717600125
"8" "AW" 0.86183542517327
"9" "AW" 9.47068542660003
"10" "AW" 23.0552275006
"11" "AW" 11.5862560006
"12" "AW" 0.538862325499991
"13" "AW" 6.53949505460008
"14" "AW" 8.67603200009998
"15" "AW" 25.1242673656
"16" "AW" 3.99868552569998
"17" "AW" 27.3342835006
"18" "AW" 3.11330920321223
"19" "AW" 9.65938000055004
"20" "AW" 9.33310749996002
"21" "AW" 2.74058157649992
"22" "AW" 11.9433124986
"23" "AW" 8.16247100260003
"24" "AW" 5.59303770290009
"25" "AW" 1.08530348675001
"26" "AW" 8.06765743660003
"27" "AW" 29.9841408339333
"28" "AW" 10.3012626895501
"29" "AW" 0.664008534838415
"30" "AW" 12.3398560005501
"31" "AW" 5.75215850060013
"32" "AW" 86.0786975006001
"33" "AW" 50.6758325006001
"34" "AW" 42.8755725006001
"35" "AW" 31.3317805006001
"36" "AW" 0.495305122250158
"37" "AW" 1.53272188860015
"38" "AW" 4.14236981744008
"39" "AW" 8.16463250065019
"40" "AW" 13.2262070006001
"41" "AW" 4.86106358359999
"42" "AW" 5.85575850060016
"43" "AW" 13.8743635990345
"44" "AW" 0.0871165036101615
"45" "AW" 8.65993700060014
"46" "AW" 22.6395834986002
"47" "AW" 16.1563610597214
"48" "AW" 2.812323053485
"49" "AW" 13.3061730006002
"50" "AW" 14.7354335006202
"51" "AW" 21.0765000006002
"52" "AW" 8.51500050050021
"53" "AW" 16.1557180036002
"54" "AW" 1.00264220712012
"55" "AW" 4.06334293932231
"56" "AW" 4.13774916020023
"57" "AW" 0.143117230600211
"58" "AW" 17.0121485003901
"59" "AW" 3.86557900041015
"60" "AW" 1.83936735410018
"61" "AW" 8.68839000060015
"62" "AW" 10.651458838984
"63" "AW" 2.14142689460013
"64" "AW" 10.6585752809001
"65" "AW" 35.3647320006001
"66" "AW" 263.948453973573
"67" "AW" 274.296800259027
"68" "AW" 75.5774031966197
"69" "AW" 123.012136214886
"70" "AW" 42.7888188488144
"71" "AW" 20.3357732506
"72" "AW" 76.0897730006
"73" "AW" 9.16708271460001
"74" "AW" 10.0476479475999
"75" "AW" 19.3557175006
"76" "AW" 17.9049121188223
"77" "AW" 41.8995767818501
"78" "AW" 63.9931041696142
"79" "AW" 79.4072318781511
"80" "AW" 350.38745387324
"1" "WA" 13.7267222492432
"210" "WA" 5.00837600644993
"310" "WA" 5.13220723449993
"410" "WA" 1.09397900597992
"510" "WA" 33.39894015755
"610" "WA" 1.30545869410012
"710" "WA" 57.1518204878711
"84" "WA" 4.34817363019994
"91" "AW" 66.8195244325715
"101" "AW" 0.58659317650006
"111" "AW" 0.46190440158558
"121" "AW" 2.060167968
"131" "AW" 23.055226504
"141" "AW" 4.69795650400002
"151" "AW" 1.75818808810001
"161" "AW" 29.738817716322
"171" "AW" 0.86248384555513
"181" "AW" 11.9894817425
"191" "AW" 6.14628364890906
"201" "AW" 3.28754019349998
"211" "AW" 9.14696905749992
"221" "AW" 1.72980437079997
"231" "AW" 0.214797070899976
"241" "AW" 18.121341504
"251" "AW" 5.11843332009997
"261" "AW" 4.36854034019996
"271" "AW" 7.41137450400001
"281" "AW" 1.67016750407495
"291" "AW" 1.95972693899995
"301" "AW" 0.767693235039957
"311" "AW" 2.14723016350001
"321" "AW" 3.66180050425001
"331" "AW" 3.23023650419995
"341" "AW" 7.09314516200004
"351" "AW" 4.15104950405009
"361" "AW" 4.76372279760002
"371" "AW" 7.67220450364999
"381" "AW" 86.078696504
"391" "AW" 50.6758315040001
"401" "AW" 42.875571506
"411" "AW" 31.6482621050102
"421" "AW" 0.800717791000125
"431" "AW" 2.61523767150013
"441" "AW" 5.69066206300002
"451" "AW" 1.90595655500013
"461" "AW" 4.09548400400013
"471" "AW" 3.0372075036
"481" "AW" 6.78981493250015
"491" "AW" 7.981847437
"501" "AW" 5.66041850400001
"511" "AW" 13.7356200060001
"521" "AW" 0.0871155040050553
"531" "AW" 8.65993600600004
"541" "AW" 22.6395825035001
"551" "AW" 10.6783768141952
"561" "AW" 19.2708383417471
"571" "AW" 14.7354320039951
"581" "AW" 13.1268375029001
"591" "AW" 21.0989885040001
"601" "AW" 4.944294004
"611" "AW" 4.74640174929578
"621" "AW" 6.14578023800007
"631" "AW" 1.03617334160009
"641" "AW" 10.5087605040001
"651" "AW" 9.26966200400011
"661" "AW" 1.959475424
"671" "AW" 13.5624227019596
"681" "AW" 19.290846502
"691" "AW" 35.364731004
"701" "AW" 263.948452976973
"711" "AW" 277.111114651059
"721" "AW" 71.5489110040001
"731" "AW" 109.575766504
"741" "AW" 41.8028095390877
"751" "AW" 76.089772004
"761" "AW" 24.838669520129
"771" "AW" 46.8472057848218
"781" "AW" 11.989683494
"791" "AW" 41.9482594163712
"801" "AW" 64.3073135754286
"81" "AW" 79.4609104082553
"82" "AW" 8.52278906355568
"83" "AW" 355.10845756338
"110" "WA" 19.5341809662384
"212" "WA" 7.82558569219993
"312" "WA" 6.7957899421124
"412" "WA" 1.49122386609393
"512" "WA" 2.24318296978442
"612" "WA" 6.86096342501729
"712" "WA" 0.763203122199996
"85" "WA" 60.8251888893154
"92" "WA" 8.83141837565622
"102" "AW" 66.8195254332715
"112" "AW" 6.10301250470002
"122" "AW" 2.20085284514499
"132" "AW" 1.79853090559993
"142" "AW" 23.0552275047
"152" "AW" 9.97249450469996
"162" "AW" 1.13248274129995
"172" "AW" 39.4598565228818
"182" "AW" 39.4598567046091
"192" "AW" 17.5459055052
"202" "AW" 0.500241549054497
"213" "AW" 5.47783586893499
"222" "AW" 16.5937575046499
"232" "AW" 0.12932170254993
"242" "AW" 12.9190210621999
"252" "AW" 27.3342835046999
"262" "AW" 18.1213435044999
"272" "AW" 2.14018847069994
"282" "AW" 0.122735716649885
"292" "AW" 12.4197704686174
"302" "AW" 10.302496789179
"313" "AW" 0.783109909299867
"322" "AW" 4.03976216938684
"332" "AW" 2.59283797799995
"342" "AW" 5.35118150469992
"352" "AW" 4.49434050424992
"362" "AW" 7.91876719469997
"372" "AW" 2.06854125458755
"382" "AW" 4.25341614653941
"392" "AW" 7.25167800464999
"402" "AW" 86.0786975047
"413" "AW" 50.6758325047
"422" "AW" 42.8755725047
"432" "AW" 23.3109460047
"442" "AW" 3.91810750475008
"452" "AW" 4.06702706620004
"462" "AW" 12.9446285038501
"472" "AW" 13.2262070052
"482" "AW" 6.39678850469997
"492" "AW" 8.38351712640715
"502" "AW" 13.7356200037001
"513" "AW" 0.0871165047000204
"522" "AW" 16.62053300245
"532" "AW" 22.6395835047001
"542" "AW" 0.630130858711501
"552" "AW" 20.9125040022001
"562" "AW" 1.45050177075009
"572" "AW" 0.83205867340007
"582" "AW" 27.7086141156132
"592" "AW" 21.0989895047001
"602" "AW" 10.674158773902
"613" "AW" 1.52074348723041
"622" "AW" 10.5087615047
"632" "AW" 11.5795154917001
"642" "AW" 3.55408900445005
"652" "AW" 11.4378870047001
"662" "AW" 9.26966300460006
"672" "AW" 25.9076555042
"682" "AW" 5.28569283770002
"692" "AW" 35.3647320047
"702" "AW" 31.5517570047
"713" "AW" 266.91873340196
"722" "AW" 275.074741102261
"732" "AW" 70.9652385672
"742" "AW" 98.0802076047001
"752" "AW" 14.9068439892
"762" "AW" 75.9877698935888
"772" "AW" 14.2901916496999
"782" "AW" 37.307448658546
"792" "AW" 17.5720060087
"802" "AW" 46.3762735047
"811" "AW" 34.6629630047001
"821" "AW" 79.2794948889105
"831" "AW" 79.407231882251
"841" "AW" 359.371453432836
"113" "WA" 0.617954217877592
"214" "WA" 2.24795799984997
"314" "WA" 61.2717551176472
"414" "WA" 1.22652083841577
"514" "AW" 65.4831350000001
"614" "AW" 6.10301250000009
"714" "AW" 9.87074989395003
"86" "AW" 23.0552275000001
"93" "AW" 6.98515855704043
"103" "AW" 4.69795750000006
"114" "AW" 6.19429017478791
"123" "AW" 5.56915321974747
"133" "AW" 6.69554516700001
"143" "AW" 9.98623023281821
"153" "AW" 5.91308451569998
"163" "AW" 7.25063857000004
"173" "AW" 18.12134349895
"183" "AW" 3.94903650024503
"193" "AW" 1.61606452767009
"203" "AW" 1.88694721469997
"215" "AW" 13.2386556483065
"223" "AW" 10.9817820198469
"233" "AW" 12.9818609804978
"243" "AW" 8.87225065240216
"253" "AW" 13.914475
"263" "AW" 0.968790367000025
"273" "AW" 17.9904865
"283" "AW" 6.02070457641509
"293" "AW" 0.534171844333944
"303" "AW" 4.69267550000004
"315" "AW" 3.01242050009998
"323" "AW" 7.42333458838389
"333" "AW" 2.92802045220915
"343" "AW" 8.400772093
"353" "AW" 86.0786975000001
"363" "AW" 50.6758325000001
"373" "AW" 42.8755725000001
"383" "AW" 23.3109460000001
"393" "AW" 1.42299934640013
"403" "AW" 6.44692688710006
"415" "AW" 1.70090077850006
"423" "AW" 8.24541600030014
"433" "AW" 4.69197800005014
"443" "AW" 9.56762467800002
"453" "AW" 4.00070865648156
"463" "AW" 13.7356200000001
"473" "AW" 1.08291723841423
"483" "AW" 0.0879964141365552
"493" "AW" 16.6205330010001
"503" "AW" 0.861322001500184
"515" "AW" 11.2378208011531
"523" "AW" 18.5986009291443
"533" "AW" 14.7354334999851
"543" "AW" 16.1203095019501
"553" "AW" 17.5091620000001
"563" "AW" 2.59234261600017
"573" "AW" 17.9013425005002
"583" "AW" 9.91423100814709
"593" "AW" 2.23315903320022
"603" "AW" 0.20451409675016
"615" "AW" 10.5087615000001
"623" "AW" 8.4584420275001
"633" "AW" 2.4630173460001
"643" "AW" 9.26966299990013
"653" "AW" 11.7074207585001
"663" "AW" 17.6620676395001
